id_perusahaan,jumlah_karyawan,jumlah_follower,waktu_dicatat
633558,3299,211360,1692842269.0
65574209,4,227,1692842269.0
16195050,2,22,1692842269.0
3168240,49,782,1692842322.0
1744728,6,33,1692842322.0
5247803,44,23729,1692842322.0
4007381,328,1388,1692842322.0
2972588,3379,12094,1692842322.0
1122347,121,1051,1692842322.0
2146221,117,971,1692842322.0
18723495,47,37410,1692842376.0
61256874,2,39,1692842376.0
3593313,179,10732,1692842376.0
15223010,35,3214,1692842376.0
28181877,17,280,1692842376.0
18531422,496,721,1692842376.0
90449202,24,45,1692842376.0
15250145,12,41,1692842376.0
82769817,20,194,1692842376.0
7883050,159,4806,1692842376.0
1242080,1737,15313,1692842376.0
16019663,8,40,1692842376.0
18907151,6,2469,1692842376.0
491378,8497,96621,1692842429.0
19196263,14,118,1692842429.0
28142040,4,387,1692842429.0
15544,5703,214811,1692842429.0
75752648,8,13717,1692842429.0
281801,12,4454,1692842429.0
81219955,24,23,1692842429.0
93201681,6,185,1692842429.0
97346859,1,1,1692842429.0
637937,36,5852,1692842429.0
2197447,21,352,1692842483.0
43325,755,59892,1692842483.0
166512,1277,26588,1692842483.0
18555453,68,174,1692842483.0
28124918,54,2780,1692842483.0
7295562,76,362,1692842483.0
26322,154,37992,1692842483.0
18583397,75,8125,1692842483.0
3665203,11,498,1692842483.0
66326452,55,19520,1692842483.0
7942528,41,435,1692842536.0
4344175,166,2272,1692842536.0
1251803,312,3050,1692842536.0
704518,63,82,1692842536.0
84161917,4,510,1692842536.0
81888641,4,34,1692842536.0
1963255,2279,52172,1692842536.0
826665,48,34790,1692842536.0
2619610,9,3293,1692842536.0
5887,1104,824279,1692842536.0
2661961,8,343,1692842589.0
11898860,20,311,1692842589.0
9268609,25,1743,1692842589.0
10737,4487,68709,1692842589.0
68175152,4,343,1692842589.0
16233428,309,10912,1692842589.0
82082854,15,1050,1692842589.0
68672685,3,108,1692842589.0
166690,6322,180839,1692842589.0
5536521,24,1243,1692842642.0
78389749,1,22,1692842642.0
122451,633,155445,1692842642.0
63304172,1,4,1692842642.0
2477,27219,1084097,1692842642.0
2340,30782,254550,1692842642.0
68154546,15,733,1692842642.0
1975748,5,14,1692842695.0
68764876,5,439,1692842695.0
96658559,0,0,1692842695.0
86569814,10,1600,1692842695.0
3598087,10,232,1692842695.0
2474,14223,102892,1692842695.0
23680,880,18684,1692842695.0
58931,1331,26225,1692842695.0
106584,719,486913,1692842748.0
1140750,2437,96146,1692842748.0
1057272,1012,15756,1692842748.0
9487217,80,1281,1692842748.0
81090464,4,4,1692842748.0
31644,145,3009,1692842748.0
90684726,2,92,1692842801.0
53216874,21,134,1692842801.0
56628,109,5625,1692842801.0
1160854,97,849,1692842801.0
3513426,11,18406,1692842801.0
57421,225,12294,1692842801.0
79998548,9,1514,1692842801.0
90641570,2,20,1692842853.0
3086374,24,1333,1692842853.0
28794941,6,312,1692842853.0
568781,426,5109,1692842853.0
2923642,35,948,1692842853.0
28665387,7,234,1692842853.0
18000638,364,9322,1692842906.0
111849,70,14084,1692842906.0
2724097,25,2183,1692842906.0
89973025,21,11989,1692842906.0
1609261,89,1078,1692842906.0
1397482,62,704,1692842906.0
71350,1513,173471,1692842906.0
1162496,172,7106,1692842958.0
76634625,34,3906,1692842958.0
1216721,7517,18972,1692842958.0
1240253,13,307,1692842958.0
28649897,60,258,1692842958.0
3125763,212,7629,1692842958.0
13219455,112,6063,1692842958.0
54881838,1,0,1692843010.0
18024073,9,169,1692843010.0
68067020,6,279,1692843010.0
3128709,16,4339,1692843010.0
4416,17466,215048,1692843010.0
6639977,24,3228,1692843010.0
77160079,11,519,1692843010.0
3089114,263,2724,1692843010.0
95757302,8,322,1692843010.0
11468014,8,3380,1692843010.0
18596401,42,1299,1692843063.0
63285379,6,14,1692843063.0
784330,99,35597,1692843063.0
220205,239,25908,1692843063.0
7032,29845,237421,1692843063.0
91170174,2,488,1692843063.0
1882926,30,5031,1692843063.0
85656518,2,506,1692843063.0
35523439,2,8,1692843063.0
80036929,2,8,1692843063.0
1536514,416,4874,1692843115.0
18422393,165,1615,1692843115.0
4514431,14,61,1692843115.0
85824441,2,271,1692843115.0
1517824,17,3100,1692843115.0
82515398,3,35,1692843115.0
56766,886,5798,1692843115.0
3407,57178,190928,1692843168.0
2132727,8,27,1692843168.0
10047989,6371,109443,1692843168.0
63484613,28,14,1692843168.0
931682,16,878,1692843168.0
3176132,82,3674,1692843168.0
3807582,68,400,1692843168.0
7147770,151,138,1692843168.0
2888865,40,1332,1692843168.0
33432301,28,412,1692843168.0
245238,227,25657,1692843168.0
42415283,16,172,1692843222.0
12902,12624,232091,1692843222.0
3881,15646,312509,1692843222.0
19394,328,38827,1692843222.0
1996803,262,12925,1692843222.0
1260561,709,26062,1692843222.0
917137,271,5409,1692843222.0
52972,597,27837,1692843222.0
10515650,45,4612,1692843222.0
60172576,4,1,1692843274.0
1557314,18,301,1692843274.0
66699756,43,3014,1692843274.0
144414,288,5797,1692843274.0
10005158,623,7850,1692843274.0
40814213,11,9013,1692843274.0
69109979,18,9112,1692843327.0
93058105,0,23,1692843327.0
1147000,252,8795,1692843327.0
2465968,42,854,1692843327.0
4832201,27,1569,1692843327.0
10496448,219,25726,1692843327.0
143448,139,7581,1692843327.0
13755,323,19288,1692843327.0
1457702,15,10470,1692843327.0
2937325,145,3044,1692843327.0
3178910,1967,113978,1692843380.0
74677909,8,10,1692843380.0
35486851,5,65,1692843380.0
76302249,1,2,1692843380.0
13048091,160,21029,1692843380.0
2909349,356,163429,1692843380.0
2467404,18,2466,1692843380.0
2045607,98,122,1692843380.0
74675845,26,8244,1692843380.0
93641815,5,76,1692843380.0
2505051,49,4968,1692843432.0
26253911,11,1602,1692843432.0
9502542,281,10415,1692843432.0
813581,303,8026,1692843432.0
12951519,43,22394,1692843485.0
249004,769,2100,1692843485.0
33260191,21,2902,1692843485.0
973957,91,4439,1692843485.0
90912229,16,105,1692843485.0
60358522,3,35,1692843485.0
2787112,11,259,1692843485.0
16199754,9,10177,1692843538.0
18043902,18,318,1692843538.0
90538923,1,90,1692843538.0
157262,6436,25652,1692843538.0
67537118,6,544,1692843538.0
74283888,15,115,1692843538.0
88225232,10,3,1692843538.0
76227652,83,1360,1692843538.0
3295320,42,190344,1692843590.0
163566,3264,18027,1692843590.0
142596,60,1082,1692843590.0
78631,928,9171,1692843590.0
42686769,9,164,1692843590.0
19176921,2,39,1692843590.0
7917,8007,98746,1692843590.0
1138689,4302,10853,1692843590.0
69386044,2,75,1692843643.0
74434793,2,1237,1692843643.0
126600,1741,11686,1692843643.0
26531259,1462,16875,1692843643.0
3279188,7,126,1692843643.0
3143455,6427,72867,1692843643.0
2971337,205,1695,1692843643.0
13994355,8,37,1692843643.0
15579078,23,63,1692843643.0
73067184,19,201,1692843695.0
74238915,7,446,1692843695.0
71300779,17,269,1692843695.0
22167,493,22972,1692843695.0
450279,145,4104,1692843695.0
30599146,2,70,1692843695.0
10017534,22,1035,1692843695.0
9322302,85,1938,1692843695.0
5848,10036,113668,1692843748.0
3536644,8,145,1692843748.0
2055594,24,208,1692843748.0
3898242,10,37,1692843748.0
18788317,5,504,1692843748.0
73578,88,1965,1692843748.0
3523887,600,47230,1692843748.0
1862569,12,2132,1692843800.0
3158134,324,11223,1692843800.0
165078,8361,74984,1692843800.0
18900226,2,79,1692843800.0
2681180,289,8623,1692843800.0
1291555,276,2127,1692843800.0
72272769,20,839,1692843800.0
7122557,35,232,1692843852.0
40798255,18,1116,1692843852.0
74548154,73,97,1692843852.0
5061336,331,22637,1692843852.0
444599,453,20379,1692843852.0
6647752,18,7243,1692843852.0
69793,121,23909,1692843905.0
1878126,84,984,1692843905.0
165461,4350,53437,1692843905.0
3706348,14,588,1692843905.0
15695797,92,1508,1692843905.0
89521965,4,12,1692843905.0
1965562,77,471,1692843905.0
102211,135,1558,1692843958.0
3313008,6,9543,1692843958.0
27510668,111,1123,1692843958.0
63267,272,7396,1692843958.0
12977219,2,2060,1692843958.0
18195942,44,3743,1692843958.0
67566886,27,1358,1692843958.0
2169454,27,583,1692843958.0
39197750,683,18981,1692843958.0
331670,414,20229,1692843958.0
6234,4183,32298,1692844011.0
64563366,4,386,1692844011.0
1205053,75,1198,1692844011.0
528424,33,747,1692844064.0
17419,3588,27888,1692844064.0
15644899,2,25,1692844064.0
3719102,35,662,1692844064.0
96632578,0,2,1692844064.0
18021555,48,13382,1692844064.0
1208213,143,18776,1692844118.0
28483008,10,381,1692844118.0
68496728,79,1691,1692844118.0
96468389,5,145,1692844118.0
528422,201,1771,1692844171.0
628213,434,2767,1692844224.0
28987629,2,510,1692844224.0
25042958,20,2131,1692844224.0
2749736,218,7573,1692844224.0
2575850,20,11799,1692844224.0
1162405,903,19496,1692844277.0
85738,261,19529,1692844277.0
6870363,1075,1494,1692844277.0
82792265,70,81,1692844277.0
78451299,21,17148,1692844277.0
1239251,21,698,1692844331.0
138192,35,2104,1692844331.0
42221,5741,112280,1692844331.0
10682123,66,13130,1692844331.0
10514179,20,2921,1692844331.0
96104044,1,106,1692844331.0
302387,440,116674,1692844331.0
69552807,7,4785,1692844331.0
2343688,49,3042,1692844384.0
912358,41,1242,1692844384.0
81675397,128,3398,1692844384.0
2925555,143,15232,1692844384.0
96403464,1,150,1692844384.0
1259,85446,1919122,1692844384.0
79836770,10,1850,1692844384.0
64595377,19,279,1692844437.0
88935532,7,235,1692844437.0
18813,610,21850,1692844437.0
13617646,32,1819,1692844437.0
90906967,7,732,1692844437.0
847311,1820,58473,1692844437.0
11370,11846,258377,1692844437.0
84025208,9,2096,1692844437.0
3777778,217,17624,1692844437.0
1946459,75,79851,1692844437.0
102534,336,1996,1692844437.0
71036906,24,11890,1692844437.0
53265880,13,1168,1692844437.0
11040795,109,11609,1692844437.0
98516997,0,2,1692844490.0
33299676,2,418,1692844490.0
53265404,52,315,1692844490.0
1931371,169,16725,1692844490.0
9640,4269,24678,1692844490.0
1281,24047,411989,1692844490.0
35594754,54,369,1692844490.0
1889643,72,12135,1692844490.0
14542824,98,24844,1692844490.0
426121,89,13462,1692844490.0
5461,10200,142049,1692844544.0
70261721,47,11365,1692844544.0
8288,5518,87083,1692844544.0
11494547,68,99648,1692844544.0
3643,3455,197627,1692844544.0
7602005,50,8547,1692844544.0
18312164,184,34695,1692844544.0
33055,285,77547,1692844544.0
22085,132,44604,1692844544.0
15101724,223,18143,1692844544.0
2857634,4298,695351,1692844597.0
28169,3487,19315,1692844597.0
1940473,351,6051,1692844597.0
9219414,15,299,1692844650.0
996271,27,15795,1692844650.0
2180169,3231,36403,1692844650.0
34747223,24,2015,1692844650.0
77224,1941,98547,1692844650.0
163732,2727,140222,1692844650.0
83546,255,12042,1692844650.0
451961,189,159969,1692844650.0
90639,570,272034,1692844650.0
1458905,142,2873,1692844703.0
3589,79930,544770,1692844703.0
379207,194,6049,1692844703.0
33227880,372,12528,1692844703.0
421728,199,2096,1692844703.0
73414,1839,32713,1692844703.0
31398220,16,424,1692844756.0
7587729,539,21018,1692844756.0
89490424,2,108,1692844756.0
65501986,7,4256,1692844756.0
68428,745,8478,1692844756.0
1732887,299,4330,1692844756.0
5352294,186,56933,1692844756.0
71305857,6,274,1692844808.0
6587396,318,55877,1692844808.0
320132,146,18350,1692844808.0
67080514,14,1107,1692844808.0
15506,12256,689092,1692844808.0
7590279,7,658,1692844808.0
165444,4658,328323,1692844862.0
313431,361,47789,1692844862.0
65448818,79,2021,1692844862.0
81954233,34,498,1692844862.0
4221934,3392,45211,1692844862.0
48024,6664,80643,1692844862.0
25170550,7,242,1692844916.0
349014,978,25611,1692844916.0
4399,21347,130539,1692844916.0
89801388,5,15,1692844970.0
1406,93870,3606341,1692844970.0
2305,15765,343273,1692844970.0
10341654,1256,12383,1692844970.0
71575605,2746,28615,1692844970.0
3335,24292,135402,1692844970.0
4564,17670,95634,1692844970.0
9117,10357,265828,1692845022.0
34821,2113,7012,1692845022.0
1248,123391,19405390,1692845022.0
85123,1503,25678,1692845022.0
26283799,2369,18183,1692845022.0
12192,5613,72060,1692845022.0
80911138,8001,35764,1692845022.0
84491389,171,1865,1692845022.0
25179038,126,37163,1692845022.0
3558,16831,437864,1692845022.0
8737,4327,44166,1692845076.0
9308035,2480,6308800,1692845076.0
1767,34756,520217,1692845076.0
24518,2486,266148,1692845129.0
741062,93,2725,1692845129.0
79988879,4274,23487,1692845129.0
2612,3468,80130,1692845129.0
17882,2443,12104,1692845129.0
999245,215,1288,1692845129.0
65878041,1030,12662,1692845129.0
1339209,9251,101776,1692845184.0
71316538,7962,84671,1692845184.0
163993,14311,561603,1692845184.0
455602,417,14164,1692845184.0
3025562,359,15689,1692845237.0
3254263,3181,254632,1692845237.0
708393,964,38230,1692845237.0
96180361,4,174,1692845290.0
162787,14236,284452,1692845290.0
164885,3091,26983,1692845290.0
64865352,272,11724,1692845343.0
585138,1551,19160,1692845396.0
1399,99075,3754107,1692845449.0
15916,3780,18823,1692845504.0
7886,5841,168768,1692845504.0
6265,11726,130775,1692845504.0
82385,1772,25489,1692845504.0
1557409,5635,82182,1692845504.0
16279,8911,70475,1692845557.0
3810572,15,135,1692845557.0
17763,11869,303235,1692845557.0
52160128,2,132,1692845557.0
9813,1431,15840,1692845557.0
14617392,2,1340,1692845557.0
108854,1038,12621,1692845610.0
27964,954,30066,1692845610.0
2609,2729,37037,1692845610.0
6281,10441,229130,1692845663.0
24795036,2276,61495,1692845663.0
22505,3685,141860,1692845663.0
15142330,2772,73785,1692845716.0
1051903,2923,61981,1692845821.0
71001279,142,3948,1692845821.0
12273,3599,49376,1692845821.0
56119363,93,621,1692845821.0
11518813,1,661,1692845821.0
90409926,9,463,1692845875.0
1098181,71,938,1692845875.0
3135,14484,458682,1692845875.0
3112877,1536,29288,1692845929.0
49648429,84,105,1692845929.0
413275,50,28589,1692845929.0
19100519,158,683,1692845982.0
40900877,3859,26784,1692845982.0
34583,4732,44060,1692846034.0
3677,39710,231927,1692846034.0
283666,14,630,1692846088.0
6963,5862,76641,1692846141.0
11758,10053,142685,1692846194.0
98106539,1,2,1692846246.0
2497653,7331,490994,1692846300.0
37871,646,5829,1692846300.0
2678,73842,2361990,1692846354.0
67098,520,5437,1692846354.0
114485,1695,49430,1692846407.0
623716,549,4210,1692846407.0
3543771,1532,50034,1692846407.0
100302,3021,95567,1692846407.0
7586104,819,46549,1692846407.0
68235865,0,1745,1692846407.0
269675,2367,33673,1692846460.0
7801,1010,80089,1692846513.0
1382996,2300,39996,1692846513.0
56307735,3,10,1692846513.0
13550,4587,53586,1692846566.0
29356794,212,6461,1692846673.0
5243263,1284,24747,1692846673.0
243836,574,4465,1692846673.0
698629,836,10477,1692846727.0
77633193,1074,11690,1692846727.0
5351,3767,59188,1692846779.0
10831504,3376,25855,1692846779.0
220336,75250,1235615,1692846779.0
22241,1709,36015,1692846833.0
8017,6113,159079,1692846833.0
11553382,275,18888,1692846833.0
166471,4802,131355,1692846833.0
2155460,4696,13827,1692846887.0
18979802,14,252,1692846993.0
19807,2184,12889,1692846993.0
8058,182,83225,1692847047.0
165648,1066,53636,1692847047.0
2382849,940,2939,1692847047.0
29497,945,13654,1692847100.0
36141,1033,9429,1692847157.0
18334050,964,7340,1692847263.0
15677,13914,122070,1692847317.0
10682189,13,309,1692847317.0
9062,34710,183985,1692847317.0
167024,10583,315855,1692847424.0
11266342,1655,11730,1692847424.0
13188,2469,93936,1692847424.0
10515,1394,11409,1692847424.0
121082,2799,42138,1692847424.0
1096036,1626,8208,1692847424.0
10440912,1487,149417,1692847424.0
383161,3243,20165,1692847424.0
82153,2168,38823,1692847424.0
6867,11831,213051,1692847530.0
2871879,470,38438,1692847584.0
2516,33846,704653,1692847584.0
27221116,1,11,1692847584.0
162243,669,56041,1692847584.0
4827450,32,8662,1692847584.0
41255,88,19402,1692847637.0
228650,253,156843,1692847637.0
1476197,17,1052,1692847691.0
9251256,2065,97307,1692847691.0
7466,8177,183112,1692847861.0
5775,5516,166491,1692847861.0
167757,73,34920,1692847861.0
95985,178,6449,1692847907.0
82291209,282,5167,1692847907.0
2564997,4669,99217,1692847907.0
3591568,398,53995,1692847907.0
3619383,631,28140,1692847907.0
55787,4253,238169,1692847907.0
35446044,1272,6395,1692847954.0
377671,1746,14778,1692847954.0
21337,11211,143084,1692847954.0
18954974,968,16222,1692847954.0
28974109,12215,133653,1692847954.0
39065,1113,18605,1692847954.0
18777798,645,18089,1692847954.0
86265278,2453,22051,1692847954.0
33173633,12,56,1692848000.0
3509022,799,22890,1692848000.0
166391,1978,117054,1692848000.0
1038,437314,13423472,1692848265.0
1784,35012,3957621,1692848265.0
1043,213470,6436671,1692848265.0
483347,372,31732,1692848265.0
7803233,43,30206,1692848313.0
3338050,2322,86636,1692848359.0
20296181,2,7,1692848359.0
18058364,332,23241,1692848359.0
7788794,1640,75045,1692848359.0
28779350,2,245,1692848359.0
89724899,1565,23024,1692848359.0
65361091,311,5287,1692848406.0
647285,445,6383,1692848406.0
10165687,255,8353,1692848406.0
256109,41,88353,1692848406.0
18880849,1679,24205,1692848406.0
19722,12040,282349,1692848452.0
3202422,285,3658,1692848452.0
2636280,201,3013,1692848499.0
20573,6224,30683,1692848499.0
91533096,1,6,1692848499.0
166643,8873,227143,1692848499.0
40687781,2196,9332,1692848545.0
19024424,92,682,1692848545.0
90544524,2,8,1692848545.0
164711,8099,128413,1692848545.0
9703,29347,211960,1692848593.0
461365,2169,24214,1692848593.0
33457526,567,30397,1692848593.0
1258855,1,10366,1692848639.0
3731368,633,32581,1692848639.0
37251914,54,352,1692848639.0
8019,3976,58498,1692848639.0
17981957,370,16249,1692848639.0
162536,4995,24523,1692848639.0
15080,11141,87521,1692848685.0
479154,472,10394,1692848685.0
16265636,292,3260,1692848685.0
7639,8111,137763,1692848685.0
41447,695,28230,1692848685.0
19192589,725,15800,1692848685.0
4857,29072,420802,1692848685.0
72513099,190,1117,1692848685.0
66727780,58,4712,1692848732.0
11419,9424,86803,1692848732.0
16178566,222,990,1692848732.0
2257863,86,3105,1692848732.0
12336,1683,29543,1692848732.0
5343,26619,300608,1692848732.0
28978143,2607,23561,1692848732.0
163920,3290,108370,1692848732.0
704813,1783,62823,1692848779.0
85320,1217,20885,1692848779.0
3831,27171,401455,1692848825.0
2454643,11597,319555,1692848825.0
82565734,977,2690,1692848825.0
5998,20339,242891,1692848825.0
2564992,2624,60328,1692848825.0
60419691,33,1417,1692848825.0
163348,5522,109612,1692848872.0
656981,360,6488,1692848872.0
202625,95,36153,1692848872.0
35529547,2031,7778,1692848872.0
8014,1438,18393,1692848918.0
550530,996,10786,1692848918.0
162755,3148,44766,1692848918.0
1552540,3020,41078,1692848918.0
2230,8129,112113,1692848918.0
1494,13655,378038,1692848964.0
16710,1571,16568,1692848964.0
3781515,3850,47562,1692848964.0
6191,29936,292596,1692848964.0
295604,1125,21869,1692848964.0
163085,9450,54789,1692848964.0
406004,1492,19839,1692848964.0
76073934,2,113,1692849011.0
2750,2917,60911,1692849011.0
17902,2377,81821,1692849011.0
167212,1551,177094,1692849011.0
6288,911,17611,1692849057.0
18353,1829,22968,1692849057.0
18109,2453,14822,1692849057.0
4249497,445,5697,1692849103.0
18176,8877,47663,1692849103.0
165918,2631,51207,1692849103.0
32478,7817,75173,1692849149.0
9460096,1632,6336,1692849149.0
56199234,4,75,1692849149.0
